Time(s);Average Density;Relative Energy;Maximal Velocity
32.321865;1.000495;-11729.500000;276.504395
32.322865;1.000477;-11729.500000;276.514160
32.323864;1.000450;-11730.500000;276.523956
32.324863;1.000565;-11731.500000;276.533752
32.325863;1.000504;-11729.750000;276.543549
32.326862;1.000397;-11728.250000;276.553314
32.327862;1.000439;-11732.750000;276.563110
32.328861;1.000530;-11734.000000;276.572906
32.329861;1.000456;-11730.750000;276.582703
32.330860;1.000456;-11732.250000;276.592499
32.331860;1.000510;-11734.000000;276.602264
32.332859;1.000505;-11735.750000;276.612061
32.333858;1.000510;-11736.250000;276.621857
32.334858;1.000520;-11732.000000;276.631653
32.335857;1.000458;-11727.000000;276.641449
32.336857;1.000436;-11725.250000;276.651245
32.337856;1.000425;-11724.500000;276.661011
32.338856;1.000450;-11723.000000;276.670807
32.339855;1.000484;-11722.250000;276.680603
32.340855;1.000505;-11722.000000;276.690399
32.341854;1.000478;-11718.500000;276.700195
32.342854;1.000394;-11716.000000;276.709991
32.343853;1.000400;-11717.750000;276.719757
32.344852;1.000407;-11720.750000;276.729553
32.345852;1.000431;-11724.500000;276.739349
32.346851;1.000416;-11725.750000;276.749146
32.347851;1.000418;-11724.500000;276.758942
32.348850;1.000448;-11726.250000;276.768707
32.349850;1.000453;-11731.000000;276.778503
32.350849;1.000477;-11733.250000;276.788300
32.351849;1.000482;-11732.000000;276.798096
32.352848;1.000424;-11733.000000;276.807892
32.353848;1.000444;-11735.000000;276.817657
32.354847;1.000449;-11736.500000;276.827454
32.355846;1.000430;-11737.500000;276.837250
32.356846;1.000389;-11738.500000;276.847046
32.357845;1.000419;-11741.500000;276.856842
32.358845;1.000475;-11742.250000;276.866638
32.359844;1.000450;-11741.500000;276.876434
32.360844;1.000443;-11741.750000;276.886230
32.361843;1.000480;-11743.250000;276.895996
32.362843;1.000435;-11745.000000;276.905792
32.363842;1.000449;-11745.750000;276.915588
32.364841;1.000505;-11744.500000;276.925385
32.365841;1.000446;-11742.750000;276.935181
32.366840;1.000430;-11741.250000;276.944946
32.367840;1.000443;-11740.250000;276.954742
32.368839;1.000493;-11741.000000;276.964539
32.369839;1.000492;-11742.250000;276.974304
32.370838;1.000508;-11747.000000;276.984131
32.371838;1.000493;-11751.000000;276.993896
32.372837;1.000494;-11750.750000;277.003693
32.373837;1.000497;-11749.000000;277.013489
32.374836;1.000520;-11750.750000;277.023285
32.375835;1.000525;-11749.000000;277.033081
32.376835;1.000480;-11744.500000;277.042847
32.377834;1.000390;-11741.750000;277.052643
32.378834;1.000365;-11744.000000;277.062439
32.379833;1.000428;-11748.000000;277.072235
32.380833;1.000447;-11750.250000;277.082031
32.381832;1.000449;-11748.000000;277.091827
32.382832;1.000433;-11749.250000;277.101593
32.383831;1.000469;-11750.000000;277.111389
32.384830;1.000479;-11750.750000;277.121185
32.385830;1.000465;-11752.500000;277.130981
32.386829;1.000421;-11755.500000;277.140778
32.387829;1.000455;-11759.750000;277.150543
32.388828;1.000467;-11763.000000;277.160339
32.389828;1.000495;-11767.000000;277.170135
32.390827;1.000483;-11769.250000;277.179932
32.391827;1.000489;-11771.000000;277.189728
32.392826;1.000489;-11769.250000;277.199524
32.393826;1.000456;-11768.500000;277.209320
32.394825;1.000448;-11766.250000;277.219086
32.395824;1.000399;-11765.750000;277.228882
32.396824;1.000395;-11766.250000;277.238678
32.397823;1.000444;-11769.250000;277.248474
32.398823;1.000441;-11769.500000;277.258270
32.399822;1.000428;-11767.250000;277.268036
32.400822;1.000449;-11769.750000;277.277832
32.401821;1.000509;-11774.500000;277.287628
32.402821;1.000565;-11776.000000;277.297424
32.403820;1.000535;-11773.500000;277.307220
32.404819;1.000446;-11771.750000;277.316986
32.405819;1.000442;-11773.250000;277.326782
32.406818;1.000503;-11772.500000;277.336578
32.407818;1.000396;-11771.000000;277.346375
32.408817;1.000404;-11773.000000;277.356171
32.409817;1.000475;-11775.500000;277.365967
32.410816;1.000427;-11773.750000;277.375732
32.411816;1.000386;-11772.750000;277.385529
32.412815;1.000453;-11772.500000;277.395325
32.413815;1.000453;-11772.500000;277.405121
32.414814;1.000405;-11775.250000;277.414917
32.415813;1.000432;-11779.500000;277.424683
32.416813;1.000502;-11782.000000;277.434479
32.417812;1.000528;-11780.000000;277.444275
32.418812;1.000490;-11778.250000;277.454071
32.419811;1.000490;-11778.500000;277.463867
32.420811;1.000520;-11776.500000;277.473633
32.421810;1.000481;-11774.750000;277.483459
32.422810;1.000475;-11774.000000;277.493225
32.423809;1.000527;-11780.000000;277.503021
32.424809;1.000605;-11783.500000;277.512817
32.425808;1.000610;-11779.500000;277.522614
32.426807;1.000586;-11775.000000;277.532379
32.427807;1.000537;-11774.750000;277.542175
32.428806;1.000561;-11777.500000;277.551971
32.429806;1.000528;-11776.750000;277.561768
32.430805;1.000522;-11777.000000;277.571564
32.431805;1.000578;-11777.250000;277.581360
32.432804;1.000564;-11778.250000;277.591125
32.433804;1.000542;-11780.500000;277.600922
32.434803;1.000577;-11781.750000;277.610718
32.435802;1.000551;-11779.000000;277.620514
32.436802;1.000533;-11778.000000;277.630310
32.437801;1.000534;-11783.500000;277.640106
32.438801;1.000583;-11781.500000;277.649872
32.439800;1.000577;-11776.000000;277.659668
32.440800;1.000551;-11775.250000;277.669464
32.441799;1.000571;-11779.500000;277.679260
32.442799;1.000615;-11779.000000;277.689026
32.443798;1.000534;-11775.250000;277.698822
32.444798;1.000549;-11776.250000;277.708618
32.445797;1.000569;-11775.250000;277.718414
32.446796;1.000561;-11771.750000;277.728210
32.447796;1.000547;-11771.750000;277.738007
32.448795;1.000558;-11773.000000;277.747803
32.449795;1.000643;-11777.250000;277.757568
32.450794;1.000598;-11774.500000;277.767365
32.451794;1.000597;-11772.250000;277.777161
32.452793;1.000641;-11775.750000;277.786957
32.453793;1.000612;-11775.750000;277.796753
32.454792;1.000568;-11776.000000;277.806519
32.455791;1.000587;-11771.750000;277.816315
32.456791;1.000579;-11771.000000;277.826111
32.457790;1.000570;-11767.000000;277.835907
32.458790;1.000544;-11769.500000;277.845703
32.459789;1.000582;-11773.000000;277.855499
32.460789;1.000610;-11769.000000;277.865265
32.461788;1.000553;-11763.750000;277.875061
32.462788;1.000505;-11759.500000;277.884857
32.463787;1.000502;-11762.250000;277.894653
32.464787;1.000597;-11767.250000;277.904449
32.465786;1.000627;-11765.250000;277.914246
32.466785;1.000498;-11760.000000;277.924011
32.467785;1.000468;-11762.250000;277.933807
32.468784;1.000517;-11768.250000;277.943604
32.469784;1.000569;-11767.000000;277.953400
32.470783;1.000506;-11765.500000;277.963196
32.471783;1.000510;-11764.750000;277.972992
32.472782;1.000525;-11765.500000;277.982758
32.473782;1.000548;-11764.000000;277.992554
32.474781;1.000530;-11763.500000;278.002350
32.475780;1.000493;-11766.000000;278.012146
32.476780;1.000533;-11772.750000;278.021942
32.477779;1.000559;-11769.500000;278.031738
32.478779;1.000522;-11765.500000;278.041504
32.479778;1.000495;-11769.000000;278.051300
32.480778;1.000556;-11768.500000;278.061096
32.481777;1.000590;-11762.000000;278.070892
32.482777;1.000448;-11761.250000;278.080658
32.483776;1.000516;-11766.500000;278.090454
32.484776;1.000556;-11771.500000;278.100250
32.485775;1.000550;-11775.250000;278.110046
32.486774;1.000526;-11772.500000;278.119843
32.487774;1.000470;-11769.500000;278.129608
32.488773;1.000425;-11772.250000;278.139404
32.489773;1.000482;-11778.750000;278.149200
32.490772;1.000532;-11781.750000;278.158997
32.491772;1.000542;-11780.750000;278.168793
32.492771;1.000573;-11786.000000;278.178589
32.493771;1.000607;-11786.500000;278.188354
32.494770;1.000612;-11785.000000;278.198151
32.495770;1.000552;-11782.500000;278.207947
32.496769;1.000526;-11779.500000;278.217743
32.497768;1.000549;-11775.750000;278.227539
32.498768;1.000496;-11770.500000;278.237335
32.499767;1.000495;-11769.750000;278.247101
32.500767;1.000482;-11772.500000;278.256897
32.501766;1.000549;-11774.500000;278.266693
32.502766;1.000572;-11769.500000;278.276489
32.503765;1.000434;-11764.250000;278.286285
32.504765;1.000383;-11767.000000;278.296082
32.505764;1.000498;-11773.750000;278.305847
32.506763;1.000484;-11775.000000;278.315643
32.507763;1.000445;-11774.250000;278.325439
32.508762;1.000426;-11774.750000;278.335236
32.509762;1.000429;-11777.750000;278.345032
32.510761;1.000441;-11786.000000;278.354797
32.511761;1.000452;-11789.250000;278.364594
32.512760;1.000461;-11790.500000;278.374390
32.513760;1.000533;-11789.000000;278.384186
32.514759;1.000497;-11785.500000;278.393982
32.515759;1.000528;-11787.750000;278.403778
32.516758;1.000603;-11791.250000;278.413544
32.517757;1.000582;-11789.250000;278.423340
32.518757;1.000577;-11783.250000;278.433136
32.519756;1.000593;-11783.750000;278.442932
32.520756;1.000525;-11781.500000;278.452728
32.521755;1.000479;-11779.000000;278.462494
32.522755;1.000486;-11780.000000;278.472290
32.523754;1.000473;-11780.250000;278.482086
32.524754;1.000446;-11778.500000;278.491882
32.525753;1.000486;-11777.500000;278.501678
32.526752;1.000489;-11779.750000;278.511444
32.527752;1.000483;-11783.250000;278.521240
32.528751;1.000501;-11778.000000;278.531067
32.529751;1.000512;-11772.750000;278.540833
32.530750;1.000493;-11774.750000;278.550629
32.531750;1.000527;-11772.500000;278.560425
32.532749;1.000516;-11770.000000;278.570190
32.533749;1.000487;-11773.250000;278.579987
32.534748;1.000537;-11777.500000;278.589783
32.535748;1.000526;-11774.000000;278.599579
32.536747;1.000483;-11774.000000;278.609375
32.537746;1.000569;-11779.750000;278.619171
32.538746;1.000603;-11782.750000;278.628967
32.539745;1.000547;-11779.250000;278.638733
32.540745;1.000538;-11775.000000;278.648529
32.541744;1.000491;-11774.750000;278.658325
32.542744;1.000520;-11779.500000;278.668121
32.543743;1.000539;-11783.250000;278.677917
32.544743;1.000521;-11787.250000;278.687714
32.545742;1.000557;-11791.000000;278.697479
32.546741;1.000595;-11792.000000;278.707275
32.547741;1.000549;-11787.750000;278.717072
32.548740;1.000480;-11786.000000;278.726868
32.549740;1.000547;-11787.500000;278.736633
32.550739;1.000610;-11787.000000;278.746429
32.551739;1.000552;-11785.750000;278.756226
32.552738;1.000528;-11783.250000;278.766022
32.553738;1.000559;-11782.250000;278.775818
32.554737;1.000505;-11779.500000;278.785614
32.555737;1.000454;-11780.250000;278.795410
32.556736;1.000506;-11782.500000;278.805176
32.557735;1.000489;-11779.250000;278.814972
32.558735;1.000386;-11774.500000;278.824768
32.559734;1.000357;-11779.500000;278.834564
32.560734;1.000456;-11783.750000;278.844360
32.561733;1.000458;-11785.500000;278.854156
32.562733;1.000509;-11787.500000;278.863922
32.563732;1.000550;-11786.500000;278.873718
32.564732;1.000569;-11784.000000;278.883514
32.565731;1.000457;-11779.500000;278.893311
32.566730;1.000452;-11782.250000;278.903107
32.567730;1.000468;-11787.750000;278.912872
32.568729;1.000593;-11787.250000;278.922668
32.569729;1.000535;-11781.000000;278.932465
32.570728;1.000496;-11773.500000;278.942261
32.571728;1.000475;-11777.500000;278.952057
32.572727;1.000540;-11778.250000;278.961823
32.573727;1.000546;-11776.750000;278.971619
32.574726;1.000507;-11771.750000;278.981415
32.575726;1.000524;-11770.000000;278.991211
32.576725;1.000564;-11768.500000;279.001007
32.577724;1.000558;-11765.250000;279.010803
32.578724;1.000467;-11765.250000;279.020569
32.579723;1.000530;-11778.250000;279.030365
32.580723;1.000639;-11782.500000;279.040161
32.581722;1.000625;-11771.250000;279.049957
32.582722;1.000511;-11761.750000;279.059753
32.583721;1.000510;-11768.000000;279.069519
32.584721;1.000591;-11771.500000;279.079346
32.585720;1.000508;-11771.750000;279.089111
32.586720;1.000511;-11772.500000;279.098907
32.587719;1.000502;-11771.000000;279.108704
32.588718;1.000500;-11766.750000;279.118500
32.589718;1.000507;-11762.750000;279.128265
32.590717;1.000440;-11765.000000;279.138062
32.591717;1.000495;-11771.500000;279.147858
32.592716;1.000597;-11770.500000;279.157654
32.593716;1.000534;-11764.750000;279.167450
32.594715;1.000542;-11762.250000;279.177246
32.595715;1.000495;-11761.500000;279.187042
32.596714;1.000432;-11758.250000;279.196808
32.597713;1.000519;-11762.750000;279.206604
32.598713;1.000568;-11763.250000;279.216400
32.599712;1.000536;-11755.000000;279.226196
32.600712;1.000498;-11750.750000;279.235992
32.601711;1.000585;-11748.000000;279.245789
32.602711;1.000528;-11747.750000;279.255554
32.603710;1.000486;-11750.250000;279.265350
32.604710;1.000560;-11750.250000;279.275146
32.605709;1.000453;-11749.500000;279.284912
32.606709;1.000492;-11751.750000;279.294708
32.607708;1.000505;-11749.250000;279.304504
32.608707;1.000531;-11747.500000;279.314301
32.609707;1.000464;-11747.250000;279.324097
32.610706;1.000453;-11747.750000;279.333893
32.611706;1.000393;-11748.500000;279.343689
32.612705;1.000442;-11751.250000;279.353455
32.613705;1.000484;-11752.750000;279.363251
32.614704;1.000527;-11753.500000;279.373047
32.615704;1.000554;-11751.750000;279.382843
32.616703;1.000552;-11752.750000;279.392639
32.617702;1.000550;-11749.750000;279.402405
32.618702;1.000454;-11748.000000;279.412231
32.619701;1.000531;-11749.750000;279.421997
32.620701;1.000530;-11751.500000;279.431793
32.621700;1.000493;-11750.000000;279.441589
32.622700;1.000477;-11751.500000;279.451385
32.623699;1.000539;-11755.750000;279.461182
32.624699;1.000619;-11755.000000;279.470947
32.625698;1.000546;-11755.750000;279.480743
32.626698;1.000527;-11756.250000;279.490540
32.627697;1.000453;-11756.750000;279.500336
32.628696;1.000513;-11757.250000;279.510132
32.629696;1.000469;-11754.250000;279.519928
32.630695;1.000367;-11755.500000;279.529694
32.631695;1.000397;-11758.000000;279.539490
32.632694;1.000486;-11765.500000;279.549286
32.633694;1.000506;-11769.750000;279.559082
32.634693;1.000447;-11769.500000;279.568878
32.635693;1.000414;-11769.000000;279.578644
32.636692;1.000404;-11771.250000;279.588440
32.637691;1.000442;-11778.000000;279.598236
32.638691;1.000434;-11784.500000;279.608032
32.639690;1.000499;-11785.250000;279.617828
32.640690;1.000464;-11785.500000;279.627625
32.641689;1.000460;-11784.250000;279.637390
32.642689;1.000442;-11781.500000;279.647186
32.643688;1.000457;-11784.000000;279.656982
32.644688;1.000463;-11787.000000;279.666779
32.645687;1.000472;-11787.750000;279.676544
32.646687;1.000425;-11786.250000;279.686340
32.647686;1.000422;-11787.500000;279.696136
32.648685;1.000465;-11788.250000;279.705933
32.649685;1.000488;-11788.500000;279.715729
32.650684;1.000482;-11785.750000;279.725525
32.651684;1.000366;-11784.500000;279.735321
32.652683;1.000366;-11786.750000;279.745087
32.653683;1.000427;-11791.000000;279.754883
32.654682;1.000492;-11792.250000;279.764679
32.655682;1.000452;-11788.250000;279.774475
32.656681;1.000358;-11788.500000;279.784271
32.657681;1.000460;-11790.250000;279.794037
32.658680;1.000452;-11790.500000;279.803833
32.659679;1.000413;-11788.500000;279.813629
32.660679;1.000411;-11790.750000;279.823425
32.661678;1.000427;-11791.750000;279.833221
32.662678;1.000424;-11790.250000;279.843018
32.663677;1.000419;-11788.250000;279.852783
32.664677;1.000425;-11786.250000;279.862579
32.665676;1.000435;-11788.250000;279.872375
32.666676;1.000494;-11788.750000;279.882172
32.667675;1.000417;-11786.000000;279.891968
32.668674;1.000416;-11785.750000;279.901764
32.669674;1.000466;-11788.250000;279.911530
32.670673;1.000509;-11785.750000;279.921326
32.671673;1.000433;-11778.750000;279.931122
32.672672;1.000396;-11777.750000;279.940918
32.673672;1.000468;-11778.500000;279.950714
32.674671;1.000448;-11776.500000;279.960510
32.675671;1.000441;-11772.500000;279.970276
32.676670;1.000369;-11769.250000;279.980072
32.677670;1.000412;-11775.250000;279.989868
32.678669;1.000443;-11777.750000;279.999664
32.679668;1.000410;-11771.000000;280.009430
32.680668;1.000387;-11765.250000;280.019226
32.681667;1.000424;-11763.500000;280.029022
32.682667;1.000535;-11769.250000;280.038818
32.683666;1.000481;-11766.500000;280.048615
32.684666;1.000460;-11759.000000;280.058411
32.685665;1.000427;-11759.500000;280.068207
32.686665;1.000424;-11762.500000;280.078003
32.687664;1.000492;-11768.250000;280.087769
32.688663;1.000559;-11769.000000;280.097565
32.689663;1.000540;-11763.750000;280.107361
32.690662;1.000484;-11758.250000;280.117157
32.691662;1.000528;-11757.250000;280.126953
32.692661;1.000604;-11758.250000;280.136719
32.693661;1.000566;-11758.000000;280.146515
32.694660;1.000523;-11753.250000;280.156311
32.695660;1.000448;-11752.000000;280.166107
32.696659;1.000479;-11753.750000;280.175903
32.697659;1.000586;-11754.750000;280.185669
32.698658;1.000658;-11755.500000;280.195465
32.699657;1.000630;-11750.250000;280.205261
32.700657;1.000533;-11745.000000;280.215057
32.701656;1.000522;-11749.250000;280.224854
32.702656;1.000570;-11750.000000;280.234650
32.703655;1.000476;-11748.250000;280.244415
32.704655;1.000560;-11757.750000;280.254211
32.705654;1.000642;-11758.750000;280.264008
32.706654;1.000604;-11752.500000;280.273804
32.707653;1.000550;-11751.750000;280.283600
32.708652;1.000522;-11750.500000;280.293396
32.709652;1.000445;-11752.500000;280.303162
32.710651;1.000526;-11756.000000;280.312958
32.711651;1.000518;-11757.250000;280.322754
32.712650;1.000532;-11755.750000;280.332550
32.713650;1.000507;-11754.750000;280.342346
32.714649;1.000532;-11755.750000;280.352112
32.715649;1.000570;-11754.250000;280.361908
32.716648;1.000581;-11752.000000;280.371704
32.717648;1.000547;-11755.750000;280.381500
32.718647;1.000577;-11757.750000;280.391296
32.719646;1.000597;-11755.500000;280.401093
32.720646;1.000529;-11755.750000;280.410858
32.721645;1.000514;-11758.000000;280.420654
32.722645;1.000545;-11758.250000;280.430450
32.723644;1.000540;-11761.750000;280.440247
32.724644;1.000527;-11764.750000;280.450043
32.725643;1.000584;-11765.250000;280.459808
32.726643;1.000581;-11765.000000;280.469604
32.727642;1.000599;-11760.000000;280.479401
32.728642;1.000600;-11756.250000;280.489197
32.729641;1.000518;-11751.000000;280.498993
32.730640;1.000560;-11749.500000;280.508759
32.731640;1.000560;-11757.000000;280.518585
32.732639;1.000647;-11761.750000;280.528351
32.733639;1.000603;-11760.000000;280.538147
32.734638;1.000608;-11759.250000;280.547943
32.735638;1.000594;-11757.250000;280.557739
32.736637;1.000619;-11754.500000;280.567505
32.737637;1.000567;-11758.500000;280.577332
32.738636;1.000599;-11765.500000;280.587097
32.739635;1.000649;-11766.500000;280.596893
32.740635;1.000601;-11768.750000;280.606689
32.741634;1.000619;-11771.750000;280.616486
32.742634;1.000582;-11770.750000;280.626282
32.743633;1.000602;-11765.250000;280.636078
32.744633;1.000604;-11767.000000;280.645844
32.745632;1.000624;-11766.000000;280.655640
32.746632;1.000609;-11760.500000;280.665436
32.747631;1.000529;-11754.250000;280.675232
32.748631;1.000467;-11753.250000;280.685028
32.749630;1.000553;-11757.000000;280.694794
32.750629;1.000566;-11760.750000;280.704590
32.751629;1.000606;-11763.250000;280.714386
32.752628;1.000561;-11766.250000;280.724182
32.753628;1.000552;-11767.000000;280.733978
32.754627;1.000554;-11768.000000;280.743744
32.755627;1.000598;-11770.250000;280.753540
32.756626;1.000570;-11768.750000;280.763336
32.757626;1.000556;-11767.000000;280.773132
32.758625;1.000526;-11764.000000;280.782928
32.759624;1.000545;-11760.250000;280.792725
32.760624;1.000497;-11761.500000;280.802490
32.761623;1.000540;-11764.250000;280.812286
32.762623;1.000549;-11771.750000;280.822083
32.763622;1.000602;-11771.250000;280.831879
32.764622;1.000540;-11767.000000;280.841675
32.765621;1.000498;-11767.750000;280.851440
32.766621;1.000582;-11772.500000;280.861237
32.767620;1.000612;-11775.750000;280.871033
32.768620;1.000581;-11769.250000;280.880829
32.769619;1.000566;-11762.750000;280.890625
32.770618;1.000645;-11758.000000;280.900421
32.771618;1.000609;-11752.500000;280.910187
32.772617;1.000521;-11750.500000;280.919983
32.773617;1.000492;-11752.000000;280.929779
32.774616;1.000587;-11753.250000;280.939575
32.775616;1.000535;-11750.750000;280.949371
32.776615;1.000461;-11748.000000;280.959167
32.777615;1.000505;-11753.000000;280.968933
32.778614;1.000568;-11756.750000;280.978729
32.779613;1.000501;-11755.500000;280.988525
32.780613;1.000499;-11752.750000;280.998322
32.781612;1.000474;-11749.750000;281.008118
32.782612;1.000525;-11746.500000;281.017914
32.783611;1.000540;-11748.750000;281.027679
32.784611;1.000548;-11746.750000;281.037476
32.785610;1.000504;-11739.500000;281.047272
32.786610;1.000502;-11732.250000;281.057068
32.787609;1.000458;-11730.750000;281.066864
32.788609;1.000465;-11737.000000;281.076630
32.789608;1.000545;-11740.750000;281.086426
32.790607;1.000544;-11740.000000;281.096222
32.791607;1.000476;-11741.000000;281.106018
32.792606;1.000472;-11743.250000;281.115814
32.793606;1.000435;-11741.750000;281.125610
32.794605;1.000472;-11741.750000;281.135406
32.795605;1.000511;-11746.500000;281.145203
32.796604;1.000511;-11748.500000;281.154968
32.797604;1.000517;-11745.000000;281.164764
32.798603;1.000459;-11738.250000;281.174561
32.799603;1.000422;-11739.250000;281.184326
32.800602;1.000469;-11739.250000;281.194122
32.801601;1.000413;-11739.750000;281.203918
32.802601;1.000401;-11740.500000;281.213715
32.803600;1.000405;-11742.500000;281.223511
32.804600;1.000459;-11747.250000;281.233307
32.805599;1.000516;-11753.000000;281.243103
32.806599;1.000492;-11756.750000;281.252869
32.807598;1.000465;-11758.750000;281.262665
32.808598;1.000486;-11758.250000;281.272461
32.809597;1.000498;-11759.000000;281.282257
32.810596;1.000450;-11754.500000;281.292053
32.811596;1.000370;-11751.500000;281.301849
32.812595;1.000342;-11754.250000;281.311646
32.813595;1.000429;-11758.250000;281.321411
32.814594;1.000439;-11761.250000;281.331207
32.815594;1.000459;-11765.750000;281.341003
32.816593;1.000494;-11766.750000;281.350800
32.817593;1.000402;-11767.500000;281.360565
32.818592;1.000511;-11768.750000;281.370392
32.819592;1.000473;-11770.250000;281.380157
32.820591;1.000406;-11769.750000;281.389954
32.821590;1.000437;-11771.250000;281.399750
32.822590;1.000466;-11771.500000;281.409546
32.823589;1.000383;-11771.500000;281.419312
32.824589;1.000342;-11772.500000;281.429138
32.825588;1.000316;-11772.250000;281.438904
32.826588;1.000307;-11772.500000;281.448700
32.827587;1.000349;-11774.500000;281.458496
32.828587;1.000332;-11775.000000;281.468262
32.829586;1.000345;-11778.500000;281.478088
32.830585;1.000389;-11784.000000;281.487854
32.831585;1.000471;-11786.000000;281.497650
32.832584;1.000423;-11782.500000;281.507446
32.833584;1.000380;-11782.000000;281.517242
32.834583;1.000407;-11781.250000;281.527039
32.835583;1.000433;-11777.250000;281.536804
32.836582;1.000340;-11777.500000;281.546600
32.837582;1.000359;-11779.000000;281.556396
32.838581;1.000334;-11781.500000;281.566193
32.839581;1.000376;-11783.250000;281.575989
32.840580;1.000407;-11785.750000;281.585785
32.841579;1.000389;-11785.500000;281.595551
32.842579;1.000373;-11784.000000;281.605347
32.843578;1.000364;-11785.750000;281.615143
32.844578;1.000394;-11785.750000;281.624939
32.845577;1.000383;-11783.000000;281.634735
32.846577;1.000329;-11782.500000;281.644501
32.847576;1.000397;-11786.000000;281.654297
32.848576;1.000378;-11785.500000;281.664093
32.849575;1.000389;-11786.250000;281.673889
32.850574;1.000369;-11786.750000;281.683685
32.851574;1.000315;-11786.000000;281.693481
32.852573;1.000422;-11787.750000;281.703247
32.853573;1.000496;-11788.000000;281.713043
32.854572;1.000465;-11787.250000;281.722839
32.855572;1.000401;-11786.250000;281.732635
32.856571;1.000402;-11786.000000;281.742432
32.857571;1.000526;-11780.750000;281.752228
32.858570;1.000472;-11775.000000;281.761993
32.859570;1.000490;-11777.000000;281.771790
32.860569;1.000597;-11776.750000;281.781586
32.861568;1.000503;-11773.250000;281.791382
32.862568;1.000482;-11771.500000;281.801178
32.863567;1.000387;-11770.750000;281.810944
32.864567;1.000394;-11769.750000;281.820740
32.865566;1.000433;-11770.500000;281.830536
32.866566;1.000494;-11774.000000;281.840332
32.867565;1.000600;-11771.250000;281.850128
32.868565;1.000559;-11768.750000;281.859894
32.869564;1.000414;-11767.500000;281.869720
32.870564;1.000390;-11768.750000;281.879486
32.871563;1.000449;-11773.500000;281.889282
32.872562;1.000566;-11777.250000;281.899078
32.873562;1.000553;-11775.000000;281.908875
32.874561;1.000490;-11772.500000;281.918671
32.875561;1.000511;-11777.500000;281.928436
32.876560;1.000610;-11779.500000;281.938232
32.877560;1.000588;-11775.750000;281.948029
32.878559;1.000499;-11770.500000;281.957825
32.879559;1.000452;-11770.750000;281.967621
32.880558;1.000517;-11774.500000;281.977417
32.881557;1.000523;-11770.000000;281.987213
32.882557;1.000494;-11770.000000;281.996979
32.883556;1.000506;-11773.750000;282.006775
32.884556;1.000514;-11772.000000;282.016571
32.885555;1.000590;-11769.250000;282.026367
32.886555;1.000553;-11767.000000;282.036163
32.887554;1.000487;-11767.000000;282.045929
32.888554;1.000431;-11768.500000;282.055725
32.889553;1.000481;-11771.250000;282.065521
32.890553;1.000501;-11773.250000;282.075317
32.891552;1.000503;-11770.500000;282.085114
32.892551;1.000445;-11769.000000;282.094910
32.893551;1.000444;-11774.500000;282.104675
32.894550;1.000511;-11779.250000;282.114471
32.895550;1.000523;-11779.750000;282.124268
32.896549;1.000448;-11777.000000;282.134064
32.897549;1.000471;-11776.250000;282.143829
32.898548;1.000504;-11779.000000;282.153656
32.899548;1.000477;-11776.500000;282.163422
32.900547;1.000493;-11776.500000;282.173218
32.901546;1.000546;-11779.750000;282.183014
32.902546;1.000554;-11778.500000;282.192810
32.903545;1.000528;-11777.000000;282.202606
32.904545;1.000525;-11779.250000;282.212372
32.905544;1.000601;-11780.500000;282.222168
32.906544;1.000594;-11775.500000;282.231964
32.907543;1.000550;-11772.000000;282.241760
32.908543;1.000508;-11773.000000;282.251556
32.909542;1.000486;-11779.500000;282.261322
32.910542;1.000562;-11782.500000;282.271118
32.911541;1.000574;-11776.250000;282.280914
32.912540;1.000483;-11776.000000;282.290710
32.913540;1.000491;-11781.750000;282.300507
32.914539;1.000577;-11783.500000;282.310303
32.915539;1.000579;-11777.750000;282.320099
32.916538;1.000494;-11777.250000;282.329865
32.917538;1.000465;-11778.750000;282.339661
32.918537;1.000511;-11779.500000;282.349457
32.919537;1.000557;-11783.250000;282.359253
32.920536;1.000625;-11782.000000;282.369049
32.921535;1.000577;-11773.500000;282.378845
32.922535;1.000477;-11768.500000;282.388611
32.923534;1.000515;-11770.000000;282.398407
32.924534;1.000546;-11772.500000;282.408203
32.925533;1.000533;-11775.000000;282.417999
32.926533;1.000507;-11776.000000;282.427795
32.927532;1.000512;-11780.750000;282.437561
32.928532;1.000600;-11780.500000;282.447357
32.929531;1.000600;-11775.500000;282.457153
32.930531;1.000558;-11770.500000;282.466949
32.931530;1.000559;-11769.250000;282.476746
32.932529;1.000535;-11767.500000;282.486542
32.933529;1.000492;-11768.000000;282.496307
32.934528;1.000494;-11772.500000;282.506104
32.935528;1.000603;-11771.500000;282.515900
32.936527;1.000517;-11767.500000;282.525696
32.937527;1.000499;-11768.500000;282.535492
32.938526;1.000465;-11772.750000;282.545288
32.939526;1.000516;-11777.250000;282.555084
32.940525;1.000559;-11779.500000;282.564850
32.941525;1.000526;-11780.500000;282.574646
32.942524;1.000518;-11780.250000;282.584442
32.943523;1.000496;-11778.000000;282.594238
32.944523;1.000499;-11773.750000;282.604004
32.945522;1.000471;-11770.750000;282.613800
32.946522;1.000445;-11770.250000;282.623596
32.947521;1.000389;-11771.500000;282.633392
32.948521;1.000517;-11777.750000;282.643188
32.949520;1.000540;-11775.500000;282.652985
32.950520;1.000475;-11770.250000;282.662781
32.951519;1.000437;-11773.000000;282.672546
32.952518;1.000557;-11777.250000;282.682343
32.953518;1.000567;-11778.500000;282.692139
32.954517;1.000486;-11779.000000;282.701935
32.955517;1.000489;-11777.750000;282.711700
