Time(s);Average Density;Relative Energy;Maximal Velocity
19.706799;1.000994;-11837.000000;151.739716
19.707798;1.000999;-11837.750000;151.749496
19.708797;1.001003;-11837.500000;151.759293
19.709797;1.001002;-11837.750000;151.769073
19.710796;1.000997;-11837.750000;151.778870
19.711796;1.000983;-11836.500000;151.788651
19.712795;1.000981;-11836.500000;151.798431
19.713795;1.000974;-11836.000000;151.808228
19.714794;1.000974;-11835.750000;151.818024
19.715794;1.000968;-11836.000000;151.827805
19.716793;1.000962;-11836.000000;151.837585
19.717793;1.000957;-11835.000000;151.847382
19.718792;1.000950;-11834.500000;151.857162
19.719791;1.000937;-11833.500000;151.866959
19.720791;1.000938;-11833.750000;151.876755
19.721790;1.000938;-11834.000000;151.886536
19.722790;1.000937;-11832.500000;151.896317
19.723789;1.000923;-11832.750000;151.906113
19.724789;1.000921;-11832.500000;151.915894
19.725788;1.000926;-11832.750000;151.925690
19.726788;1.000932;-11832.750000;151.935471
19.727787;1.000927;-11832.750000;151.945267
19.728786;1.000928;-11832.250000;151.955048
19.729786;1.000923;-11832.250000;151.964844
19.730785;1.000919;-11831.750000;151.974625
19.731785;1.000916;-11831.500000;151.984421
19.732784;1.000915;-11832.000000;151.994202
19.733784;1.000925;-11831.250000;152.003983
19.734783;1.000928;-11831.250000;152.013779
19.735783;1.000922;-11830.750000;152.023575
19.736782;1.000921;-11830.000000;152.033356
19.737782;1.000916;-11830.250000;152.043152
19.738781;1.000904;-11829.750000;152.052933
19.739780;1.000895;-11829.750000;152.062729
19.740780;1.000893;-11829.500000;152.072510
19.741779;1.000893;-11830.000000;152.082291
19.742779;1.000886;-11829.500000;152.092087
19.743778;1.000896;-11830.250000;152.101868
19.744778;1.000892;-11829.250000;152.111664
19.745777;1.000887;-11829.750000;152.121445
19.746777;1.000883;-11829.000000;152.131241
19.747776;1.000875;-11828.250000;152.141022
19.748775;1.000879;-11826.750000;152.150818
19.749775;1.000870;-11826.750000;152.160599
19.750774;1.000865;-11826.250000;152.170395
19.751774;1.000855;-11825.500000;152.180191
19.752773;1.000842;-11825.250000;152.189972
19.753773;1.000835;-11825.250000;152.199753
19.754772;1.000831;-11825.000000;152.209549
19.755772;1.000823;-11824.750000;152.219330
19.756771;1.000825;-11824.250000;152.229126
19.757771;1.000833;-11823.750000;152.238907
19.758770;1.000824;-11823.000000;152.248703
19.759769;1.000814;-11823.000000;152.258484
19.760769;1.000815;-11823.500000;152.268280
19.761768;1.000808;-11823.250000;152.278061
19.762768;1.000799;-11823.250000;152.287857
19.763767;1.000799;-11822.500000;152.297638
19.764767;1.000794;-11822.750000;152.307434
19.765766;1.000790;-11823.500000;152.317215
19.766766;1.000803;-11824.750000;152.327011
19.767765;1.000801;-11824.750000;152.336792
19.768764;1.000804;-11824.250000;152.346573
19.769764;1.000800;-11826.250000;152.356369
19.770763;1.000799;-11825.750000;152.366165
19.771763;1.000793;-11825.750000;152.375946
19.772762;1.000798;-11825.500000;152.385742
19.773762;1.000792;-11825.500000;152.395523
19.774761;1.000790;-11825.750000;152.405304
19.775761;1.000785;-11826.500000;152.415100
19.776760;1.000782;-11826.500000;152.424896
19.777760;1.000790;-11826.500000;152.434677
19.778759;1.000792;-11826.750000;152.444458
19.779758;1.000788;-11826.250000;152.454254
19.780758;1.000794;-11826.000000;152.464050
19.781757;1.000804;-11826.250000;152.473831
19.782757;1.000807;-11825.750000;152.483612
19.783756;1.000796;-11826.000000;152.493408
19.784756;1.000791;-11826.000000;152.503189
19.785755;1.000782;-11826.250000;152.512985
19.786755;1.000783;-11826.250000;152.522781
19.787754;1.000786;-11826.250000;152.532562
19.788754;1.000793;-11827.000000;152.542343
19.789753;1.000801;-11826.500000;152.552139
19.790752;1.000812;-11826.750000;152.561935
19.791752;1.000811;-11825.500000;152.571716
19.792751;1.000810;-11825.500000;152.581497
19.793751;1.000800;-11825.000000;152.591293
19.794750;1.000787;-11824.250000;152.601074
19.795750;1.000790;-11824.250000;152.610870
19.796749;1.000786;-11823.500000;152.620651
19.797749;1.000770;-11824.000000;152.630447
19.798748;1.000764;-11823.000000;152.640228
19.799747;1.000762;-11822.750000;152.650024
19.800747;1.000768;-11823.250000;152.659805
19.801746;1.000773;-11823.000000;152.669601
19.802746;1.000772;-11823.750000;152.679382
19.803745;1.000770;-11824.000000;152.689178
19.804745;1.000762;-11824.000000;152.698975
19.805744;1.000769;-11824.000000;152.708755
19.806744;1.000772;-11823.750000;152.718536
19.807743;1.000767;-11823.750000;152.728333
19.808743;1.000767;-11823.500000;152.738113
19.809742;1.000772;-11824.500000;152.747910
19.810741;1.000767;-11824.750000;152.757690
19.811741;1.000774;-11824.750000;152.767487
19.812740;1.000774;-11825.250000;152.777267
19.813740;1.000768;-11824.500000;152.787064
19.814739;1.000764;-11825.000000;152.796844
19.815739;1.000762;-11825.250000;152.806641
19.816738;1.000762;-11825.000000;152.816422
19.817738;1.000771;-11824.500000;152.826218
19.818737;1.000764;-11824.500000;152.835999
19.819736;1.000764;-11824.500000;152.845795
19.820736;1.000752;-11825.750000;152.855576
19.821735;1.000750;-11825.250000;152.865372
19.822735;1.000745;-11825.000000;152.875153
19.823734;1.000748;-11825.250000;152.884949
19.824734;1.000743;-11826.000000;152.894745
19.825733;1.000741;-11826.250000;152.904526
19.826733;1.000744;-11826.000000;152.914307
19.827732;1.000751;-11825.500000;152.924103
19.828732;1.000756;-11826.000000;152.933884
19.829731;1.000751;-11827.000000;152.943680
19.830730;1.000752;-11826.750000;152.953476
19.831730;1.000757;-11826.750000;152.963257
19.832729;1.000758;-11826.000000;152.973038
19.833729;1.000754;-11827.250000;152.982834
19.834728;1.000759;-11827.500000;152.992615
19.835728;1.000762;-11827.500000;153.002411
19.836727;1.000763;-11828.000000;153.012192
19.837727;1.000769;-11827.250000;153.021988
19.838726;1.000763;-11827.500000;153.031784
19.839725;1.000753;-11827.000000;153.041565
19.840725;1.000750;-11827.500000;153.051361
19.841724;1.000752;-11828.000000;153.061142
19.842724;1.000759;-11828.000000;153.070923
19.843723;1.000754;-11827.500000;153.080719
19.844723;1.000751;-11827.250000;153.090500
19.845722;1.000756;-11827.750000;153.100296
19.846722;1.000762;-11827.500000;153.110077
19.847721;1.000753;-11827.500000;153.119873
19.848721;1.000758;-11827.250000;153.129669
19.849720;1.000766;-11827.000000;153.139450
19.850719;1.000766;-11828.000000;153.149246
19.851719;1.000770;-11828.750000;153.159027
19.852718;1.000781;-11828.500000;153.168808
19.853718;1.000790;-11828.500000;153.178604
19.854717;1.000803;-11829.000000;153.188385
19.855717;1.000818;-11828.750000;153.198181
19.856716;1.000819;-11830.000000;153.207962
19.857716;1.000837;-11829.500000;153.217758
19.858715;1.000837;-11830.750000;153.227554
19.859715;1.000843;-11830.500000;153.237335
19.860714;1.000840;-11831.250000;153.247131
19.861713;1.000845;-11832.250000;153.256912
19.862713;1.000849;-11832.000000;153.266708
19.863712;1.000863;-11831.250000;153.276489
19.864712;1.000866;-11830.500000;153.286285
19.865711;1.000883;-11831.000000;153.296066
19.866711;1.000899;-11831.750000;153.305862
19.867710;1.000907;-11832.750000;153.315643
19.868710;1.000922;-11834.000000;153.325424
19.869709;1.000933;-11834.750000;153.335220
19.870708;1.000941;-11835.000000;153.345001
19.871708;1.000948;-11835.000000;153.354797
19.872707;1.000962;-11835.250000;153.364594
19.873707;1.000962;-11835.250000;153.374374
19.874706;1.000965;-11836.000000;153.384155
19.875706;1.000971;-11836.250000;153.393951
19.876705;1.000973;-11836.750000;153.403732
19.877705;1.000980;-11836.500000;153.413528
19.878704;1.000996;-11836.500000;153.423325
19.879704;1.001012;-11837.250000;153.433105
19.880703;1.001018;-11837.750000;153.442902
19.881702;1.001016;-11838.000000;153.452682
19.882702;1.001023;-11837.250000;153.462479
19.883701;1.001024;-11837.750000;153.472260
19.884701;1.001026;-11838.500000;153.482056
19.885700;1.001033;-11838.250000;153.491837
19.886700;1.001035;-11839.000000;153.501633
19.887699;1.001025;-11839.750000;153.511414
19.888699;1.001027;-11840.500000;153.521210
19.889698;1.001030;-11840.500000;153.530991
19.890697;1.001027;-11840.000000;153.540787
19.891697;1.001027;-11839.500000;153.550568
19.892696;1.001031;-11839.750000;153.560364
19.893696;1.001026;-11839.500000;153.570145
19.894695;1.001023;-11840.250000;153.579941
19.895695;1.001020;-11840.750000;153.589722
19.896694;1.001022;-11840.750000;153.599518
19.897694;1.001027;-11841.250000;153.609299
19.898693;1.001028;-11841.000000;153.619095
19.899693;1.001018;-11840.750000;153.628891
19.900692;1.001020;-11841.000000;153.638672
19.901691;1.001021;-11839.750000;153.648468
19.902691;1.001019;-11841.000000;153.658249
19.903690;1.001011;-11841.500000;153.668030
19.904690;1.001010;-11840.750000;153.677826
19.905689;1.001009;-11841.250000;153.687607
19.906689;1.001006;-11841.750000;153.697403
19.907688;1.000995;-11842.000000;153.707184
19.908688;1.000983;-11842.250000;153.716980
19.909687;1.000987;-11842.250000;153.726776
19.910686;1.000983;-11843.000000;153.736557
19.911686;1.000990;-11842.750000;153.746353
19.912685;1.000993;-11842.250000;153.756134
19.913685;1.000981;-11842.750000;153.765930
19.914684;1.000991;-11842.750000;153.775711
19.915684;1.001000;-11842.750000;153.785507
19.916683;1.001012;-11843.500000;153.795288
19.917683;1.001018;-11844.250000;153.805084
19.918682;1.001036;-11844.250000;153.814865
19.919682;1.001040;-11843.250000;153.824661
19.920681;1.001043;-11843.500000;153.834442
19.921680;1.001044;-11844.000000;153.844238
19.922680;1.001047;-11844.250000;153.854019
19.923679;1.001032;-11844.000000;153.863815
19.924679;1.001031;-11843.750000;153.873596
19.925678;1.001037;-11843.250000;153.883392
19.926678;1.001037;-11843.750000;153.893173
19.927677;1.001036;-11843.750000;153.902969
19.928677;1.001035;-11843.750000;153.912750
19.929676;1.001036;-11843.500000;153.922546
19.930676;1.001030;-11843.000000;153.932343
19.931675;1.001036;-11842.250000;153.942123
19.932674;1.001026;-11843.250000;153.951920
19.933674;1.001026;-11842.250000;153.961700
19.934673;1.001024;-11842.250000;153.971481
19.935673;1.001019;-11841.750000;153.981277
19.936672;1.001014;-11841.000000;153.991058
19.937672;1.001004;-11840.500000;154.000854
19.938671;1.000995;-11840.250000;154.010651
19.939671;1.000986;-11841.000000;154.020432
19.940670;1.000974;-11840.750000;154.030212
19.941669;1.000986;-11839.500000;154.040009
19.942669;1.000988;-11839.000000;154.049789
19.943668;1.000978;-11839.750000;154.059586
19.944668;1.000965;-11839.000000;154.069382
19.945667;1.000968;-11839.500000;154.079163
19.946667;1.000955;-11839.250000;154.088959
19.947666;1.000951;-11837.500000;154.098740
19.948666;1.000951;-11837.750000;154.108536
19.949665;1.000949;-11838.000000;154.118317
19.950665;1.000944;-11837.500000;154.128113
19.951664;1.000944;-11837.750000;154.137894
19.952663;1.000952;-11838.000000;154.147690
19.953663;1.000956;-11838.250000;154.157471
19.954662;1.000959;-11838.250000;154.167267
19.955662;1.000963;-11838.250000;154.177063
19.956661;1.000973;-11838.500000;154.186844
19.957661;1.000975;-11837.750000;154.196640
19.958660;1.000973;-11838.000000;154.206421
19.959660;1.000970;-11839.000000;154.216202
19.960659;1.000964;-11839.000000;154.225998
19.961658;1.000968;-11838.750000;154.235779
19.962658;1.000966;-11838.250000;154.245575
19.963657;1.000965;-11838.750000;154.255371
19.964657;1.000975;-11839.250000;154.265152
19.965656;1.000966;-11839.250000;154.274948
19.966656;1.000955;-11838.250000;154.284729
19.967655;1.000951;-11838.000000;154.294525
19.968655;1.000939;-11838.500000;154.304306
19.969654;1.000935;-11837.750000;154.314102
19.970654;1.000931;-11837.750000;154.323898
19.971653;1.000921;-11837.500000;154.333679
19.972652;1.000918;-11836.750000;154.343475
19.973652;1.000908;-11836.500000;154.353256
19.974651;1.000907;-11836.750000;154.363037
19.975651;1.000895;-11837.000000;154.372833
19.976650;1.000885;-11836.750000;154.382629
19.977650;1.000877;-11836.250000;154.392410
19.978649;1.000856;-11836.000000;154.402206
19.979649;1.000858;-11836.500000;154.411987
19.980648;1.000840;-11836.000000;154.421783
19.981647;1.000836;-11835.750000;154.431564
19.982647;1.000836;-11835.750000;154.441360
19.983646;1.000827;-11835.500000;154.451141
19.984646;1.000819;-11834.500000;154.460938
19.985645;1.000813;-11835.000000;154.470718
19.986645;1.000809;-11835.000000;154.480515
19.987644;1.000798;-11835.500000;154.490295
19.988644;1.000778;-11835.000000;154.500092
19.989643;1.000780;-11835.000000;154.509872
19.990643;1.000775;-11834.250000;154.519669
19.991642;1.000783;-11835.250000;154.529465
19.992641;1.000786;-11834.500000;154.539246
19.993641;1.000773;-11834.500000;154.549042
19.994640;1.000772;-11835.000000;154.558823
19.995640;1.000759;-11834.250000;154.568604
19.996639;1.000763;-11833.500000;154.578400
19.997639;1.000759;-11834.750000;154.588181
19.998638;1.000756;-11834.250000;154.597977
19.999638;1.000745;-11834.250000;154.607773
20.000637;1.000737;-11834.750000;154.617554
20.001637;1.000741;-11834.250000;154.627350
20.002636;1.000751;-11833.750000;154.637131
20.003635;1.000753;-11833.250000;154.646927
20.004635;1.000750;-11833.750000;154.656708
20.005634;1.000747;-11834.000000;154.666504
20.006634;1.000744;-11833.750000;154.676300
20.007633;1.000744;-11834.250000;154.686081
20.008633;1.000741;-11835.000000;154.695877
20.009632;1.000747;-11835.500000;154.705658
20.010632;1.000749;-11835.750000;154.715439
20.011631;1.000757;-11837.000000;154.725235
20.012630;1.000760;-11836.250000;154.735031
20.013630;1.000754;-11836.250000;154.744812
20.014629;1.000750;-11836.750000;154.754608
20.015629;1.000747;-11836.500000;154.764389
20.016628;1.000749;-11835.250000;154.774185
20.017628;1.000754;-11835.500000;154.783966
20.018627;1.000763;-11834.750000;154.793762
20.019627;1.000762;-11834.500000;154.803543
20.020626;1.000765;-11834.750000;154.813339
20.021626;1.000761;-11834.500000;154.823135
20.022625;1.000761;-11833.750000;154.832916
20.023624;1.000760;-11834.000000;154.842712
20.024624;1.000759;-11833.500000;154.852493
20.025623;1.000749;-11833.500000;154.862274
20.026623;1.000741;-11833.500000;154.872070
20.027622;1.000737;-11832.750000;154.881866
20.028622;1.000728;-11832.750000;154.891647
20.029621;1.000730;-11832.250000;154.901443
20.030621;1.000732;-11832.500000;154.911224
20.031620;1.000728;-11832.750000;154.921021
20.032619;1.000733;-11834.000000;154.930801
20.033619;1.000733;-11834.000000;154.940598
20.034618;1.000731;-11834.000000;154.950378
20.035618;1.000727;-11834.500000;154.960175
20.036617;1.000717;-11835.000000;154.969955
20.037617;1.000722;-11834.750000;154.979752
20.038616;1.000732;-11835.250000;154.989548
20.039616;1.000726;-11835.250000;154.999329
20.040615;1.000733;-11835.000000;155.009125
20.041615;1.000751;-11835.500000;155.018906
20.042614;1.000754;-11835.750000;155.028702
20.043613;1.000750;-11835.250000;155.038483
20.044613;1.000745;-11835.000000;155.048279
20.045612;1.000749;-11836.750000;155.058060
20.046612;1.000751;-11837.000000;155.067856
20.047611;1.000763;-11837.000000;155.077652
20.048611;1.000766;-11837.750000;155.087433
20.049610;1.000767;-11837.500000;155.097229
20.050610;1.000771;-11837.750000;155.107010
20.051609;1.000771;-11837.500000;155.116806
20.052608;1.000771;-11837.250000;155.126587
20.053608;1.000766;-11837.250000;155.136383
20.054607;1.000777;-11837.250000;155.146164
20.055607;1.000765;-11837.250000;155.155960
20.056606;1.000766;-11837.250000;155.165741
20.057606;1.000771;-11837.750000;155.175537
20.058605;1.000769;-11837.250000;155.185318
20.059605;1.000773;-11837.250000;155.195114
20.060604;1.000781;-11838.250000;155.204910
20.061604;1.000777;-11837.750000;155.214691
20.062603;1.000792;-11839.250000;155.224487
20.063602;1.000797;-11840.000000;155.234268
20.064602;1.000801;-11840.000000;155.244064
20.065601;1.000803;-11840.500000;155.253845
20.066601;1.000809;-11841.500000;155.263641
20.067600;1.000809;-11842.500000;155.273422
20.068600;1.000820;-11842.750000;155.283218
20.069599;1.000830;-11842.250000;155.292999
20.070599;1.000839;-11843.000000;155.302795
20.071598;1.000848;-11842.250000;155.312576
20.072598;1.000851;-11842.500000;155.322372
20.073597;1.000846;-11843.250000;155.332153
20.074596;1.000858;-11843.000000;155.341949
20.075596;1.000853;-11843.500000;155.351746
20.076595;1.000854;-11844.250000;155.361526
20.077595;1.000857;-11844.000000;155.371323
20.078594;1.000847;-11844.750000;155.381104
20.079594;1.000863;-11845.000000;155.390900
20.080593;1.000876;-11844.750000;155.400681
20.081593;1.000878;-11845.500000;155.410477
20.082592;1.000884;-11845.750000;155.420273
20.083591;1.000890;-11846.000000;155.430054
20.084591;1.000893;-11845.250000;155.439850
20.085590;1.000898;-11846.000000;155.449631
20.086590;1.000911;-11846.750000;155.459427
20.087589;1.000919;-11846.750000;155.469208
20.088589;1.000923;-11847.500000;155.479004
20.089588;1.000927;-11848.750000;155.488785
20.090588;1.000934;-11847.500000;155.498581
20.091587;1.000933;-11848.000000;155.508377
20.092587;1.000938;-11847.500000;155.518158
20.093586;1.000937;-11848.750000;155.527954
20.094585;1.000940;-11849.500000;155.537735
20.095585;1.000940;-11850.250000;155.547531
20.096584;1.000973;-11851.250000;155.557312
20.097584;1.000974;-11851.000000;155.567108
20.098583;1.000978;-11851.750000;155.576889
20.099583;1.000988;-11852.250000;155.586685
20.100582;1.000987;-11852.500000;155.596466
20.101582;1.000994;-11852.750000;155.606262
20.102581;1.001004;-11853.250000;155.616058
20.103580;1.001007;-11854.000000;155.625839
20.104580;1.001010;-11853.750000;155.635635
20.105579;1.001012;-11853.750000;155.645416
20.106579;1.001022;-11853.000000;155.655212
20.107578;1.001026;-11853.500000;155.664993
20.108578;1.001026;-11852.750000;155.674789
20.109577;1.001014;-11853.250000;155.684570
20.110577;1.001017;-11852.750000;155.694366
20.111576;1.001026;-11853.000000;155.704147
20.112576;1.001028;-11853.250000;155.713943
20.113575;1.001028;-11853.500000;155.723740
20.114574;1.001042;-11853.750000;155.733521
20.115574;1.001046;-11854.250000;155.743317
20.116573;1.001045;-11854.750000;155.753098
20.117573;1.001053;-11854.500000;155.762894
20.118572;1.001052;-11854.500000;155.772690
20.119572;1.001049;-11855.000000;155.782471
20.120571;1.001043;-11855.500000;155.792267
20.121571;1.001046;-11856.250000;155.802048
20.122570;1.001044;-11856.750000;155.811829
20.123569;1.001053;-11856.500000;155.821625
20.124569;1.001053;-11857.750000;155.831421
20.125568;1.001051;-11857.750000;155.841202
20.126568;1.001063;-11858.750000;155.850998
20.127567;1.001057;-11858.500000;155.860779
20.128567;1.001058;-11857.750000;155.870575
20.129566;1.001058;-11858.250000;155.880356
20.130566;1.001057;-11858.250000;155.890152
20.131565;1.001057;-11857.750000;155.899948
20.132565;1.001054;-11858.000000;155.909729
20.133564;1.001057;-11858.250000;155.919525
20.134563;1.001056;-11858.250000;155.929306
20.135563;1.001063;-11858.750000;155.939102
20.136562;1.001056;-11859.500000;155.948898
20.137562;1.001067;-11859.250000;155.958679
20.138561;1.001067;-11858.250000;155.968460
20.139561;1.001075;-11859.000000;155.978256
20.140560;1.001078;-11858.750000;155.988052
20.141560;1.001071;-11859.250000;155.997833
20.142559;1.001060;-11859.000000;156.007629
20.143559;1.001063;-11858.500000;156.017410
20.144558;1.001062;-11857.750000;156.027206
20.145557;1.001056;-11858.000000;156.036987
20.146557;1.001054;-11858.000000;156.046783
20.147556;1.001052;-11857.500000;156.056580
20.148556;1.001046;-11857.250000;156.066360
20.149555;1.001048;-11856.750000;156.076157
20.150555;1.001048;-11856.250000;156.085938
20.151554;1.001051;-11856.000000;156.095734
20.152554;1.001048;-11856.500000;156.105515
20.153553;1.001048;-11857.000000;156.115311
20.154552;1.001048;-11857.250000;156.125107
20.155552;1.001045;-11856.500000;156.134888
20.156551;1.001030;-11856.750000;156.144684
20.157551;1.001019;-11856.750000;156.154465
20.158550;1.001008;-11857.000000;156.164261
20.159550;1.001008;-11857.500000;156.174042
20.160549;1.001003;-11857.000000;156.183838
20.161549;1.000999;-11857.250000;156.193634
20.162548;1.000993;-11857.500000;156.203415
20.163548;1.000995;-11857.750000;156.213196
20.164547;1.000999;-11858.000000;156.222992
20.165546;1.000988;-11857.750000;156.232773
20.166546;1.000980;-11857.500000;156.242569
20.167545;1.000976;-11857.000000;156.252365
20.168545;1.000967;-11856.500000;156.262146
20.169544;1.000974;-11856.250000;156.271942
20.170544;1.000974;-11856.250000;156.281723
20.171543;1.000973;-11855.250000;156.291519
20.172543;1.000961;-11855.500000;156.301315
20.173542;1.000950;-11854.500000;156.311096
20.174541;1.000951;-11854.750000;156.320892
20.175541;1.000941;-11855.250000;156.330673
20.176540;1.000934;-11855.250000;156.340469
20.177540;1.000932;-11854.750000;156.350250
20.178539;1.000928;-11854.500000;156.360046
20.179539;1.000924;-11855.000000;156.369843
20.180538;1.000922;-11854.250000;156.379623
20.181538;1.000928;-11853.750000;156.389420
20.182537;1.000926;-11853.500000;156.399200
20.183537;1.000923;-11853.250000;156.408997
20.184536;1.000931;-11853.000000;156.418777
20.185535;1.000935;-11852.500000;156.428574
20.186535;1.000941;-11852.500000;156.438354
20.187534;1.000934;-11852.000000;156.448151
20.188534;1.000909;-11852.000000;156.457947
20.189533;1.000893;-11851.250000;156.467728
20.190533;1.000898;-11851.500000;156.477524
20.191532;1.000880;-11850.500000;156.487305
20.192532;1.000887;-11850.250000;156.497101
20.193531;1.000865;-11850.250000;156.506882
20.194530;1.000852;-11850.000000;156.516678
20.195530;1.000841;-11849.500000;156.526474
20.196529;1.000824;-11850.000000;156.536255
20.197529;1.000813;-11850.000000;156.546051
20.198528;1.000796;-11849.000000;156.555832
20.199528;1.000797;-11849.000000;156.565628
20.200527;1.000789;-11848.500000;156.575424
20.201527;1.000789;-11848.250000;156.585205
20.202526;1.000781;-11848.500000;156.595001
20.203526;1.000768;-11847.250000;156.604782
20.204525;1.000774;-11847.000000;156.614578
20.205524;1.000774;-11847.000000;156.624359
20.206524;1.000768;-11845.750000;156.634155
20.207523;1.000761;-11845.750000;156.643936
20.208523;1.000761;-11845.500000;156.653732
20.209522;1.000764;-11846.500000;156.663528
20.210522;1.000762;-11845.500000;156.673309
20.211521;1.000757;-11845.750000;156.683105
20.212521;1.000762;-11845.500000;156.692886
20.213520;1.000757;-11845.750000;156.702682
20.214520;1.000746;-11846.500000;156.712479
20.215519;1.000753;-11846.000000;156.722260
20.216518;1.000753;-11845.750000;156.732056
20.217518;1.000747;-11844.750000;156.741837
20.218517;1.000741;-11845.500000;156.751633
20.219517;1.000727;-11844.500000;156.761414
20.220516;1.000725;-11844.000000;156.771210
20.221516;1.000723;-11844.000000;156.780991
20.222515;1.000718;-11844.000000;156.790787
20.223515;1.000721;-11845.000000;156.800583
20.224514;1.000720;-11845.250000;156.810364
20.225513;1.000723;-11845.000000;156.820160
20.226513;1.000726;-11845.250000;156.829956
20.227512;1.000721;-11846.000000;156.839737
20.228512;1.000721;-11846.500000;156.849518
20.229511;1.000727;-11847.250000;156.859314
20.230511;1.000730;-11846.750000;156.869110
20.231510;1.000728;-11847.000000;156.878891
20.232510;1.000734;-11847.250000;156.888687
20.233509;1.000746;-11846.250000;156.898468
20.234509;1.000752;-11847.000000;156.908264
20.235508;1.000754;-11847.250000;156.918060
20.236507;1.000755;-11847.250000;156.927841
20.237507;1.000755;-11847.250000;156.937637
20.238506;1.000758;-11847.250000;156.947418
20.239506;1.000756;-11847.250000;156.957214
20.240505;1.000759;-11847.750000;156.966995
20.241505;1.000760;-11847.500000;156.976791
20.242504;1.000761;-11848.250000;156.986588
20.243504;1.000768;-11848.500000;156.996368
20.244503;1.000775;-11848.000000;157.006165
20.245502;1.000767;-11847.750000;157.015945
20.246502;1.000767;-11848.500000;157.025742
20.247501;1.000765;-11849.000000;157.035538
20.248501;1.000767;-11849.000000;157.045319
20.249500;1.000773;-11848.750000;157.055099
20.250500;1.000776;-11849.250000;157.064896
20.251499;1.000786;-11849.500000;157.074692
20.252499;1.000788;-11850.750000;157.084473
20.253498;1.000792;-11851.250000;157.094269
20.254498;1.000802;-11851.750000;157.104065
20.255497;1.000808;-11852.500000;157.113846
20.256496;1.000804;-11852.500000;157.123642
20.257496;1.000811;-11852.000000;157.133423
20.258495;1.000816;-11851.250000;157.143219
20.259495;1.000820;-11851.250000;157.153000
20.260494;1.000827;-11851.500000;157.162796
20.261494;1.000830;-11852.000000;157.172577
20.262493;1.000830;-11852.000000;157.182373
20.263493;1.000828;-11851.250000;157.192169
20.264492;1.000843;-11850.500000;157.201950
20.265491;1.000852;-11851.250000;157.211746
20.266491;1.000841;-11851.500000;157.221542
20.267490;1.000842;-11851.250000;157.231323
20.268490;1.000850;-11851.500000;157.241119
20.269489;1.000860;-11852.750000;157.250900
20.270489;1.000872;-11852.000000;157.260696
20.271488;1.000876;-11852.500000;157.270477
20.272488;1.000886;-11853.000000;157.280273
20.273487;1.000886;-11853.250000;157.290070
20.274487;1.000899;-11853.000000;157.299850
20.275486;1.000903;-11853.250000;157.309647
20.276485;1.000913;-11853.000000;157.319427
20.277485;1.000911;-11853.500000;157.329224
20.278484;1.000910;-11853.750000;157.339005
20.279484;1.000907;-11853.750000;157.348801
20.280483;1.000901;-11854.750000;157.358597
20.281483;1.000903;-11855.250000;157.368378
20.282482;1.000906;-11855.500000;157.378174
20.283482;1.000905;-11855.750000;157.387970
20.284481;1.000907;-11856.000000;157.397751
20.285480;1.000913;-11855.500000;157.407532
20.286480;1.000913;-11855.750000;157.417328
20.287479;1.000917;-11855.500000;157.427124
20.288479;1.000910;-11855.500000;157.436905
20.289478;1.000900;-11856.000000;157.446701
20.290478;1.000898;-11856.250000;157.456497
20.291477;1.000897;-11856.500000;157.466278
20.292477;1.000902;-11857.000000;157.476074
20.293476;1.000909;-11858.500000;157.485855
20.294476;1.000913;-11857.750000;157.495651
20.295475;1.000928;-11858.250000;157.505432
20.296474;1.000940;-11857.750000;157.515228
20.297474;1.000944;-11857.750000;157.525009
20.298473;1.000947;-11858.250000;157.534805
20.299473;1.000950;-11858.250000;157.544601
20.300472;1.000941;-11857.750000;157.554382
20.301472;1.000937;-11858.000000;157.564178
20.302471;1.000935;-11858.000000;157.573959
20.303471;1.000920;-11856.750000;157.583755
20.304470;1.000915;-11856.750000;157.593552
20.305470;1.000915;-11856.250000;157.603333
20.306469;1.000910;-11856.250000;157.613129
20.307468;1.000907;-11857.500000;157.622925
20.308468;1.000914;-11858.750000;157.632706
20.309467;1.000929;-11859.000000;157.642502
20.310467;1.000932;-11858.250000;157.652283
20.311466;1.000926;-11859.500000;157.662079
20.312466;1.000936;-11860.000000;157.671875
20.313465;1.000930;-11860.000000;157.681656
20.314465;1.000935;-11859.750000;157.691452
20.315464;1.000934;-11859.750000;157.701233
20.316463;1.000940;-11859.000000;157.711029
20.317463;1.000953;-11860.000000;157.720810
20.318462;1.000960;-11860.000000;157.730606
20.319462;1.000963;-11860.000000;157.740387
20.320461;1.000971;-11861.000000;157.750183
20.321461;1.000988;-11861.500000;157.759979
20.322460;1.000996;-11862.250000;157.769760
20.323460;1.001006;-11863.000000;157.779556
20.324459;1.001000;-11863.000000;157.789337
20.325459;1.001003;-11862.500000;157.799133
20.326458;1.001017;-11863.000000;157.808929
20.327457;1.001028;-11863.250000;157.818710
20.328457;1.001029;-11863.500000;157.828506
20.329456;1.001035;-11862.750000;157.838303
20.330456;1.001029;-11862.750000;157.848083
20.331455;1.001027;-11862.500000;157.857864
20.332455;1.001026;-11862.250000;157.867661
20.333454;1.001027;-11862.500000;157.877457
20.334454;1.001028;-11862.250000;157.887238
20.335453;1.001034;-11862.750000;157.897034
20.336452;1.001046;-11862.750000;157.906815
20.337452;1.001047;-11861.750000;157.916611
20.338451;1.001050;-11862.250000;157.926407
20.339451;1.001059;-11862.750000;157.936188
20.340450;1.001064;-11863.000000;157.945984
